date,se,browser,hits
2015-10-29,yandex,yabrowser,15593946.0
2015-10-30,search,yabrowser,15573253.0
2015-10-30,yandex,yabrowser,14762610.0
2015-10-31,search,yabrowser,14985246.0
2015-10-31,yandex,yabrowser,14200771.0
2015-11-01,search,yabrowser,15904850.0
2015-11-01,yandex,yabrowser,15065964.0
2015-11-02,search,yabrowser,16877586.0
2015-11-02,yandex,yabrowser,15995302.0
2015-11-03,search,yabrowser,16334150.0
2015-11-03,yandex,yabrowser,15480270.0
2015-11-04,search,yabrowser,16997531.0
2015-11-04,yandex,yabrowser,16127012.0
2015-11-05,search,yabrowser,16976855.0
2015-11-05,yandex,yabrowser,16100844.0
2015-11-06,search,yabrowser,16003330.0
2015-11-06,yandex,yabrowser,15177706.0
2015-11-07,search,yabrowser,15330040.0
2015-11-07,yandex,yabrowser,14542731.0
2015-11-08,search,yabrowser,17309727.0
2015-11-08,yandex,yabrowser,16410502.0
2015-11-09,search,yabrowser,17587463.0
2015-11-09,yandex,yabrowser,16668436.0
2015-11-10,search,yabrowser,17463158.0
2015-11-10,yandex,yabrowser,16556334.0
2015-11-11,search,yabrowser,16238327.0
2015-11-11,yandex,yabrowser,15312528.0
2015-11-12,search,yabrowser,16028530.0
2015-11-12,yandex,yabrowser,15100952.0
2015-11-13,search,yabrowser,15432535.0
2015-11-13,yandex,yabrowser,14548764.0
2015-11-14,search,yabrowser,14660685.0
2015-11-14,yandex,yabrowser,13809489.0
2015-11-15,search,yabrowser,16812158.0
2015-11-15,yandex,yabrowser,15833043.0
2015-11-16,search,yabrowser,16753971.0
2015-11-16,yandex,yabrowser,15772049.0
2015-11-17,search,yabrowser,16439502.0
2015-11-17,yandex,yabrowser,15476089.0
2015-11-18,search,yabrowser,16322653.0
2015-11-18,yandex,yabrowser,15353237.0
2015-11-19,search,yabrowser,16319909.0
2015-11-19,yandex,yabrowser,15364688.0
2015-11-20,search,yabrowser,15513691.0
2015-11-20,yandex,yabrowser,14610397.0
2015-11-21,search,yabrowser,15046639.0
2015-11-21,yandex,yabrowser,14161110.0
2015-11-22,search,yabrowser,17034790.0
2015-11-22,yandex,yabrowser,16036791.0
2015-11-23,search,yabrowser,17044058.0
2015-11-23,yandex,yabrowser,16042789.0
2015-11-24,search,yabrowser,16667265.0
2015-11-24,yandex,yabrowser,15678035.0
2015-11-25,search,yabrowser,16267228.0
2015-11-25,yandex,yabrowser,15284336.0
2015-11-26,search,yabrowser,16211673.0
2015-11-26,yandex,yabrowser,15249431.0
2015-11-27,search,yabrowser,15460992.0
2015-11-27,yandex,yabrowser,14550738.0
2015-11-28,search,yabrowser,14818609.0
2015-11-28,yandex,yabrowser,13950709.0
2015-11-29,search,yabrowser,17348681.0
2015-11-29,yandex,yabrowser,16331353.0
2015-11-30,search,yabrowser,17143447.0
2015-11-30,yandex,yabrowser,16132614.0
2015-12-01,search,yabrowser,16655854.0
2015-12-01,yandex,yabrowser,15680237.0
2015-12-02,search,yabrowser,16567592.0
2015-12-02,yandex,yabrowser,15592715.0
2015-12-03,search,yabrowser,16340641.0
2015-12-03,yandex,yabrowser,15374818.0
2015-12-04,search,yabrowser,16722526.0
2015-12-04,yandex,yabrowser,15842420.0
2015-12-05,search,yabrowser,16369986.0
2015-12-05,yandex,yabrowser,15525825.0
2015-12-06,search,yabrowser,18675551.0
2015-12-06,yandex,yabrowser,17699363.0
2015-12-07,search,yabrowser,18696215.0
2015-12-07,yandex,yabrowser,17710062.0
2015-12-08,search,yabrowser,18613981.0
2015-12-08,yandex,yabrowser,17632193.0
2015-12-09,search,yabrowser,18221105.0
2015-12-09,yandex,yabrowser,17265099.0
2015-12-10,search,yabrowser,18186448.0
2015-12-10,yandex,yabrowser,17244050.0
2015-12-11,search,yabrowser,17380814.0
2015-12-11,yandex,yabrowser,16486413.0
2015-12-12,search,yabrowser,16794857.0
2015-12-12,yandex,yabrowser,15940498.0
2015-12-13,search,yabrowser,19165866.0
2015-12-13,yandex,yabrowser,18182136.0
2015-12-14,search,yabrowser,19104452.0
2015-12-14,yandex,yabrowser,18124708.0
2015-12-15,search,yabrowser,18735239.0
2015-12-15,yandex,yabrowser,17777450.0
2015-12-16,search,yabrowser,18309888.0
2015-12-16,yandex,yabrowser,17361723.0
2015-12-17,search,yabrowser,18469795.0
2015-12-17,yandex,yabrowser,17521899.0
2015-12-18,search,yabrowser,17416416.0
2015-12-18,yandex,yabrowser,16526876.0
2015-12-19,search,yabrowser,16857341.0
2015-12-19,yandex,yabrowser,16002667.0
2015-12-20,search,yabrowser,19049159.0
2015-12-20,yandex,yabrowser,18059058.0
2015-12-21,search,yabrowser,18809464.0
2015-12-21,yandex,yabrowser,17818704.0
2015-12-22,search,yabrowser,18417693.0
2015-12-22,yandex,yabrowser,17447480.0
2015-12-23,search,yabrowser,17845274.0
2015-12-23,yandex,yabrowser,16910893.0
2015-12-24,search,yabrowser,17502798.0
2015-12-24,yandex,yabrowser,16608070.0
2015-12-25,search,yabrowser,16580678.0
2015-12-25,yandex,yabrowser,15752623.0
2015-12-26,search,yabrowser,16042466.0
2015-12-26,yandex,yabrowser,15259213.0
2015-12-27,search,yabrowser,17398095.0
2015-12-27,yandex,yabrowser,16542802.0
2015-12-28,search,yabrowser,17360424.0
2015-12-28,yandex,yabrowser,16499107.0
2015-12-29,search,yabrowser,16433873.0
2015-12-29,yandex,yabrowser,15637848.0
2015-12-30,search,yabrowser,15916099.0
2015-12-30,yandex,yabrowser,15149151.0
2015-12-31,search,yabrowser,14197629.0
2015-12-31,yandex,yabrowser,13527753.0
2016-01-01,search,yabrowser,14305036.0
2016-01-01,yandex,yabrowser,13631394.0
2016-01-02,search,yabrowser,16611485.0
2016-01-02,yandex,yabrowser,15816753.0
2016-01-03,search,yabrowser,17556027.0
2016-01-03,yandex,yabrowser,16719391.0
2016-01-04,search,yabrowser,17796255.0
2016-01-04,yandex,yabrowser,16935367.0
2016-01-05,search,yabrowser,17999472.0
2016-01-05,yandex,yabrowser,17128295.0
2016-01-06,search,yabrowser,17496001.0
2016-01-06,yandex,yabrowser,16654444.0
2016-01-07,search,yabrowser,17923262.0
2016-01-07,yandex,yabrowser,17059985.0
2016-01-08,search,yabrowser,18638161.0
2016-01-08,yandex,yabrowser,17742260.0
2016-01-09,search,yabrowser,19018090.0
2016-01-09,yandex,yabrowser,18108731.0
2016-01-10,search,yabrowser,19511445.0
2016-01-10,yandex,yabrowser,18559003.0
2016-01-11,search,yabrowser,19698743.0
2016-01-11,yandex,yabrowser,18716560.0
2016-01-12,search,yabrowser,19511862.0
2016-01-12,yandex,yabrowser,18549852.0
2016-01-13,search,yabrowser,18570177.0
2016-01-13,yandex,yabrowser,17647422.0
2016-01-14,search,yabrowser,18883357.0
2016-01-14,yandex,yabrowser,17948277.0
2016-01-15,search,yabrowser,18349406.0
2016-01-15,yandex,yabrowser,17448938.0
2016-01-16,search,yabrowser,18079390.0
2016-01-16,yandex,yabrowser,17219533.0
2016-01-17,search,yabrowser,20166058.0
2016-01-17,yandex,yabrowser,19189594.0
2016-01-18,search,yabrowser,20178211.0
2016-01-18,yandex,yabrowser,19191078.0
2016-01-19,search,yabrowser,19712373.0
2016-01-19,yandex,yabrowser,18742776.0
2016-01-20,search,yabrowser,19768688.0
2016-01-20,yandex,yabrowser,18798475.0
2016-01-21,search,yabrowser,19663430.0
2016-01-21,yandex,yabrowser,18706101.0
2016-01-22,search,yabrowser,19079562.0
2016-01-22,yandex,yabrowser,18148392.0
2016-01-23,search,yabrowser,18582460.0
2016-01-23,yandex,yabrowser,17688109.0
2016-01-24,search,yabrowser,20774160.0
2016-01-24,yandex,yabrowser,19778886.0
2016-01-25,search,yabrowser,20539079.0
2016-01-25,yandex,yabrowser,19533785.0
2016-01-26,search,yabrowser,20154068.0
2016-01-26,yandex,yabrowser,19170074.0
2016-01-27,search,yabrowser,19794023.0
2016-01-27,yandex,yabrowser,18823798.0
2016-01-28,search,yabrowser,19800242.0
2016-01-28,yandex,yabrowser,18841688.0
2016-01-29,search,yabrowser,19372626.0
2016-01-29,yandex,yabrowser,18438909.0
2016-01-30,search,yabrowser,18755287.0
2016-01-30,yandex,yabrowser,17856589.0
2016-01-31,search,yabrowser,20044628.0
2016-01-31,yandex,yabrowser,19074428.0
2016-02-01,search,yabrowser,20050494.0
2016-02-01,yandex,yabrowser,19076828.0
2016-02-02,search,yabrowser,20234415.0
2016-02-02,yandex,yabrowser,19249392.0
2016-02-03,search,yabrowser,20283656.0
2016-02-03,yandex,yabrowser,19296058.0
2016-02-04,search,yabrowser,20197121.0
2016-02-04,yandex,yabrowser,19221153.0
2016-02-05,search,yabrowser,19473331.0
2016-02-05,yandex,yabrowser,18535415.0
2016-02-06,search,yabrowser,18535398.0
2016-02-06,yandex,yabrowser,17632940.0
2016-02-07,search,yabrowser,20354861.0
2016-02-07,yandex,yabrowser,19369482.0
2016-02-08,search,yabrowser,20634762.0
2016-02-08,yandex,yabrowser,19618255.0
2016-02-09,search,yabrowser,20428612.0
2016-02-09,yandex,yabrowser,19417515.0
2016-02-10,search,yabrowser,20194237.0
2016-02-10,yandex,yabrowser,19187923.0
2016-02-11,search,yabrowser,20069617.0
2016-02-11,yandex,yabrowser,19060703.0
2016-02-12,search,yabrowser,19275137.0
2016-02-12,yandex,yabrowser,18313321.0
2016-02-13,search,yabrowser,18381366.0
2016-02-13,yandex,yabrowser,17479777.0
2016-02-14,search,yabrowser,20690737.0
2016-02-14,yandex,yabrowser,19697896.0
2016-02-15,search,yabrowser,20599345.0
2016-02-15,yandex,yabrowser,19572840.0
2016-02-16,search,yabrowser,20193946.0
2016-02-16,yandex,yabrowser,19177517.0
2016-02-17,search,yabrowser,19917007.0
2016-02-17,yandex,yabrowser,18903591.0
2016-02-18,search,yabrowser,19767038.0
2016-02-18,yandex,yabrowser,18765823.0
2016-02-19,search,yabrowser,19112855.0
2016-02-19,yandex,yabrowser,18161093.0
2016-02-20,search,yabrowser,17956497.0
2016-02-20,yandex,yabrowser,17066845.0
2016-02-21,search,yabrowser,18450369.0
2016-02-21,yandex,yabrowser,17518559.0
2016-02-22,search,yabrowser,19130913.0
2016-02-22,yandex,yabrowser,18185480.0
2016-02-23,search,yabrowser,20345326.0
2016-02-23,yandex,yabrowser,19350081.0
2016-02-24,search,yabrowser,20085890.0
2016-02-24,yandex,yabrowser,19073538.0
2016-02-25,search,yabrowser,19592865.0
2016-02-25,yandex,yabrowser,18608856.0
2016-02-26,search,yabrowser,18707977.0
2016-02-26,yandex,yabrowser,17786848.0
2016-02-27,search,yabrowser,18442905.0
2016-02-27,yandex,yabrowser,17543765.0
2016-02-28,search,yabrowser,20712118.0
2016-02-28,yandex,yabrowser,19680771.0
2016-02-29,search,yabrowser,20118534.0
2016-02-29,yandex,yabrowser,19086420.0
2016-03-01,search,yabrowser,19391882.0
2016-03-01,yandex,yabrowser,18410171.0
2016-03-02,search,yabrowser,19334947.0
2016-03-02,yandex,yabrowser,18373963.0
2016-03-03,search,yabrowser,18894183.0
2016-03-03,yandex,yabrowser,17945714.0
2016-03-04,search,yabrowser,17831594.0
2016-03-04,yandex,yabrowser,16952778.0
2016-03-05,search,yabrowser,17383307.0
2016-03-05,yandex,yabrowser,16540324.0
2016-03-06,search,yabrowser,18117761.0
2016-03-06,yandex,yabrowser,17233798.0
2016-03-07,search,yabrowser,18766248.0
2016-03-07,yandex,yabrowser,17857055.0
2016-03-08,search,yabrowser,19902743.0
2016-03-08,yandex,yabrowser,18974924.0
2016-03-09,search,yabrowser,19320155.0
2016-03-09,yandex,yabrowser,18375224.0
2016-03-10,search,yabrowser,19044775.0
2016-03-10,yandex,yabrowser,18107258.0
2016-03-11,search,yabrowser,18415746.0
2016-03-11,yandex,yabrowser,17510536.0
2016-03-12,search,yabrowser,18036675.0
2016-03-12,yandex,yabrowser,17165195.0
2016-03-13,search,yabrowser,20561189.0
2016-03-13,yandex,yabrowser,19548082.0
2016-03-14,search,yabrowser,20072108.0
2016-03-14,yandex,yabrowser,19074750.0
2016-03-15,search,yabrowser,19603858.0
2016-03-15,yandex,yabrowser,18657117.0
2016-03-16,search,yabrowser,19025972.0
2016-03-16,yandex,yabrowser,18113170.0
2016-03-17,search,yabrowser,19166605.0
2016-03-17,yandex,yabrowser,18251918.0
2016-03-18,search,yabrowser,18524598.0
2016-03-18,yandex,yabrowser,17653244.0
2016-03-19,search,yabrowser,18129355.0
2016-03-19,yandex,yabrowser,17284738.0
2016-03-20,search,yabrowser,20183217.0
2016-03-20,yandex,yabrowser,19221642.0
2016-03-21,search,yabrowser,19832763.0
2016-03-21,yandex,yabrowser,18887532.0
2016-03-22,search,yabrowser,19510547.0
2016-03-22,yandex,yabrowser,18571754.0
2016-03-23,search,yabrowser,19154951.0
2016-03-23,yandex,yabrowser,18233231.0
2016-03-24,search,yabrowser,19142321.0
2016-03-24,yandex,yabrowser,18212042.0
2016-03-25,search,yabrowser,18263187.0
2016-03-25,yandex,yabrowser,17380994.0
2016-03-26,search,yabrowser,17783290.0
2016-03-26,yandex,yabrowser,16943010.0
2016-03-27,search,yabrowser,19230642.0
2016-03-27,yandex,yabrowser,18290777.0
2016-03-28,search,yabrowser,19311926.0
2016-03-28,yandex,yabrowser,18372990.0
2016-03-29,search,yabrowser,18494566.0
2016-03-29,yandex,yabrowser,17590687.0
2016-03-30,search,yabrowser,18705935.0
2016-03-30,yandex,yabrowser,17795370.0
2016-03-31,search,yabrowser,18476189.0
2016-03-31,yandex,yabrowser,17567715.0
2016-04-01,search,yabrowser,17389328.0
2016-04-01,yandex,yabrowser,16551533.0
2016-04-02,search,yabrowser,17449254.0
2016-04-02,yandex,yabrowser,16598329.0
2016-04-03,search,yabrowser,19279674.0
2016-04-03,yandex,yabrowser,18329840.0
2016-04-04,search,yabrowser,18915404.0
2016-04-04,yandex,yabrowser,17991519.0
2016-04-05,search,yabrowser,18406920.0
2016-04-05,yandex,yabrowser,17497815.0
2016-04-06,search,yabrowser,17735120.0
2016-04-06,yandex,yabrowser,16851768.0
2016-04-07,search,yabrowser,18338804.0
2016-04-07,yandex,yabrowser,17436188.0
2016-04-08,search,yabrowser,16573997.0
2016-04-08,yandex,yabrowser,15752070.0
2016-04-09,search,yabrowser,15250772.0
2016-04-09,yandex,yabrowser,14485705.0
2016-04-10,search,yabrowser,17760965.0
2016-04-10,yandex,yabrowser,16862737.0
2016-04-11,search,yabrowser,18069610.0
2016-04-11,yandex,yabrowser,17153988.0
2016-04-12,search,yabrowser,17597119.0
2016-04-12,yandex,yabrowser,16706579.0
2016-04-13,search,yabrowser,17183298.0
2016-04-13,yandex,yabrowser,16298323.0
2016-04-14,search,yabrowser,17358086.0
2016-04-14,yandex,yabrowser,16475690.0
2016-04-15,search,yabrowser,16388419.0
2016-04-15,yandex,yabrowser,15560117.0
2016-04-16,search,yabrowser,15386883.0
2016-04-16,yandex,yabrowser,14616134.0
2016-04-17,search,yabrowser,16868091.0
2016-04-17,yandex,yabrowser,15997088.0
2016-04-18,search,yabrowser,17627195.0
2016-04-18,yandex,yabrowser,16729803.0
2016-04-19,search,yabrowser,17679976.0
2016-04-19,yandex,yabrowser,16789422.0
2016-04-20,search,yabrowser,17482504.0
2016-04-20,yandex,yabrowser,16593745.0
2016-04-21,search,yabrowser,17536358.0
2016-04-21,yandex,yabrowser,16653143.0
2016-04-22,search,yabrowser,16332627.0
2016-04-22,yandex,yabrowser,15521523.0
2016-04-23,search,yabrowser,15210116.0
2016-04-23,yandex,yabrowser,14446853.0
2016-04-24,search,yabrowser,17566705.0
2016-04-24,yandex,yabrowser,16667717.0
2016-04-25,search,yabrowser,17503467.0
2016-04-25,yandex,yabrowser,16598243.0
2016-04-26,search,yabrowser,17251854.0
2016-04-26,yandex,yabrowser,16374745.0
2016-04-27,search,yabrowser,17082758.0
2016-04-27,yandex,yabrowser,16221892.0
2016-04-28,search,yabrowser,16341356.0
2016-04-28,yandex,yabrowser,15526486.0
2016-04-29,search,yabrowser,15567215.0
2016-04-29,yandex,yabrowser,14794463.0
2016-04-30,search,yabrowser,13814868.0
2016-04-30,yandex,yabrowser,13122546.0
2016-05-01,search,yabrowser,13337743.0
2016-05-01,yandex,yabrowser,12686790.0
2016-05-02,search,yabrowser,14616954.0
2016-05-02,yandex,yabrowser,13876741.0
2016-05-03,search,yabrowser,16109042.0
2016-05-03,yandex,yabrowser,15301989.0
2016-05-04,search,yabrowser,16857042.0
2016-05-04,yandex,yabrowser,16011951.0
2016-05-05,search,yabrowser,16354538.0
2016-05-05,yandex,yabrowser,15542509.0
2016-05-06,search,yabrowser,15096162.0
2016-05-06,yandex,yabrowser,14353055.0
2016-05-07,search,yabrowser,13488204.0
2016-05-07,yandex,yabrowser,12799493.0
2016-05-08,search,yabrowser,14191174.0
2016-05-08,yandex,yabrowser,13466964.0
2016-05-09,search,yabrowser,14494007.0
2016-05-09,yandex,yabrowser,13743956.0
2016-05-10,search,yabrowser,16716996.0
2016-05-10,yandex,yabrowser,15871285.0
2016-05-11,search,yabrowser,17231738.0
2016-05-11,yandex,yabrowser,16369647.0
2016-05-12,search,yabrowser,17258980.0
2016-05-12,yandex,yabrowser,16405178.0
2016-05-13,search,yabrowser,16124100.0
2016-05-13,yandex,yabrowser,15325083.0
2016-05-14,search,yabrowser,14708368.0
2016-05-14,yandex,yabrowser,13963233.0
2016-05-15,search,yabrowser,17122515.0
2016-05-15,yandex,yabrowser,16237609.0
2016-05-16,search,yabrowser,17964896.0
2016-05-16,yandex,yabrowser,17055869.0
2016-05-17,search,yabrowser,17445963.0
2016-05-17,yandex,yabrowser,16556480.0
2016-05-18,search,yabrowser,17412091.0
2016-05-18,yandex,yabrowser,16533404.0
2016-05-19,search,yabrowser,17321895.0
2016-05-19,yandex,yabrowser,16452285.0
2016-05-20,search,yabrowser,16065421.0
2016-05-20,yandex,yabrowser,15266571.0
2016-05-21,search,yabrowser,14143071.0
2016-05-21,yandex,yabrowser,13422013.0
2016-05-22,search,yabrowser,15894355.0
2016-05-22,yandex,yabrowser,15070264.0
2016-05-23,search,yabrowser,17105343.0
2016-05-23,yandex,yabrowser,16240360.0
2016-05-24,search,yabrowser,16974129.0
2016-05-24,yandex,yabrowser,16128756.0
2016-05-25,search,yabrowser,16269383.0
2016-05-25,yandex,yabrowser,15442811.0
2016-05-26,search,yabrowser,16082232.0
2016-05-26,yandex,yabrowser,15274074.0
2016-05-27,search,yabrowser,15062398.0
2016-05-27,yandex,yabrowser,14304257.0
2016-05-28,search,yabrowser,13312000.0
2016-05-28,yandex,yabrowser,12630993.0
2016-05-29,search,yabrowser,15333496.0
2016-05-29,yandex,yabrowser,14532019.0
2016-05-30,search,yabrowser,16862985.0
2016-05-30,yandex,yabrowser,16010695.0
2016-05-31,search,yabrowser,16738239.0
2016-05-31,yandex,yabrowser,15886006.0
2016-06-01,search,yabrowser,16339014.0
2016-06-01,yandex,yabrowser,15520599.0
2016-06-02,search,yabrowser,16111962.0
2016-06-02,yandex,yabrowser,15286815.0
2016-06-03,search,yabrowser,14916316.0
2016-06-03,yandex,yabrowser,14153498.0
2016-06-04,search,yabrowser,13273528.0
2016-06-04,yandex,yabrowser,12588594.0
2016-06-05,search,yabrowser,15080210.0
2016-06-05,yandex,yabrowser,14299267.0
2016-06-06,search,yabrowser,17215939.0
2016-06-06,yandex,yabrowser,16353225.0
2016-06-07,search,yabrowser,17172250.0
2016-06-07,yandex,yabrowser,16315509.0
2016-06-08,search,yabrowser,16470832.0
2016-06-08,yandex,yabrowser,15639589.0
2016-06-09,search,yabrowser,16263863.0
2016-06-09,yandex,yabrowser,15449737.0
2016-06-10,search,yabrowser,14770102.0
2016-06-10,yandex,yabrowser,14023908.0
2016-06-11,search,yabrowser,13317191.0
2016-06-11,yandex,yabrowser,12626685.0
2016-06-12,search,yabrowser,14093834.0
2016-06-12,yandex,yabrowser,13360236.0
2016-06-13,search,yabrowser,15252679.0
2016-06-13,yandex,yabrowser,14458513.0
2016-06-14,search,yabrowser,16233175.0
2016-06-14,yandex,yabrowser,15406785.0
2016-06-15,search,yabrowser,15802284.0
2016-06-15,yandex,yabrowser,15006794.0
2016-06-16,search,yabrowser,15346548.0
2016-06-16,yandex,yabrowser,14562251.0
2016-06-17,search,yabrowser,14106531.0
2016-06-17,yandex,yabrowser,13381669.0
2016-06-18,search,yabrowser,12504691.0
2016-06-18,yandex,yabrowser,11849254.0
2016-06-19,search,yabrowser,14305498.0
2016-06-19,yandex,yabrowser,13576595.0
2016-06-20,search,yabrowser,15712419.0
2016-06-20,yandex,yabrowser,14905505.0
2016-06-21,search,yabrowser,14843632.0
2016-06-21,yandex,yabrowser,14079842.0
2016-06-22,search,yabrowser,14622342.0
2016-06-22,yandex,yabrowser,13874498.0
2016-06-23,search,yabrowser,14563828.0
2016-06-23,yandex,yabrowser,13827902.0
2016-06-24,search,yabrowser,13752723.0
2016-06-24,yandex,yabrowser,13059393.0
2016-06-25,search,yabrowser,12013325.0
2016-06-25,yandex,yabrowser,11397164.0
2016-06-26,search,yabrowser,13316575.0
2016-06-26,yandex,yabrowser,12650941.0
2016-06-27,search,yabrowser,15446629.0
2016-06-27,yandex,yabrowser,14683358.0
2016-06-28,search,yabrowser,15684825.0
2016-06-28,yandex,yabrowser,14910124.0
2016-06-29,search,yabrowser,15147568.0
2016-06-29,yandex,yabrowser,14391712.0
2016-06-30,search,yabrowser,14872740.0
2016-06-30,yandex,yabrowser,14137279.0
2016-07-01,search,yabrowser,13524753.0
2016-07-01,yandex,yabrowser,12855917.0
2016-07-02,search,yabrowser,11795983.0
2016-07-02,yandex,yabrowser,11202136.0
2016-07-03,search,yabrowser,12785853.0
2016-07-03,yandex,yabrowser,12135048.0
2016-07-04,search,yabrowser,14826981.0
2016-07-04,yandex,yabrowser,14087011.0
2016-07-05,search,yabrowser,14833891.0
2016-07-05,yandex,yabrowser,14119637.0
2016-07-06,search,yabrowser,14356646.0
2016-07-06,yandex,yabrowser,13674376.0
2016-07-07,search,yabrowser,14465365.0
2016-07-07,yandex,yabrowser,13779641.0
2016-07-08,search,yabrowser,13660347.0
2016-07-08,yandex,yabrowser,13019810.0
2016-07-09,search,yabrowser,11953527.0
2016-07-09,yandex,yabrowser,11393889.0
2016-07-10,search,yabrowser,12968671.0
2016-07-10,yandex,yabrowser,12357693.0
2016-07-11,search,yabrowser,14648450.0
2016-07-11,yandex,yabrowser,13974366.0
2016-07-12,search,yabrowser,14522379.0
2016-07-12,yandex,yabrowser,13851143.0
2016-07-13,search,yabrowser,13043797.0
2016-07-13,yandex,yabrowser,12405463.0
2016-07-14,search,yabrowser,12852415.0
2016-07-14,yandex,yabrowser,12217086.0
2016-07-15,search,yabrowser,12108819.0
2016-07-15,yandex,yabrowser,11508102.0
2016-07-16,search,yabrowser,10650140.0
2016-07-16,yandex,yabrowser,10103297.0
2016-07-17,search,yabrowser,11564387.0
2016-07-17,yandex,yabrowser,10989361.0
2016-07-18,search,yabrowser,13575240.0
2016-07-18,yandex,yabrowser,12912274.0
2016-07-19,search,yabrowser,13547589.0
